Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Center Director,canonical_Neighborhood,canonical_Address,canonical_Column,canonical_Eearly Head Start Fund,canonical_Funded Enrollment,canonical_Website,canonical_Program Name,canonical_Site name,canonical_Zip,canonical_Purple binder service type,canonical_Ounce of Prevention Description,canonical_Source,canonical_Number per Site EHS,canonical_Executive Director,canonical_Length of Day,canonical_Fax,canonical_Phone,canonical_Column2,canonical_Director,canonical_Email Address,canonical_ECE Available Programs,canonical_Program Option,canonical_Id,canonical_Head Start Fund,canonical_NAEYC Program Id,canonical_CC fund,canonical_Agency,canonical_IDHS Provider ID,canonical_NAEYC Valid Until,canonical_Number per Site HS,canonical_Progmod 
491,1.0,970,CPS_Early_Childhood_Portal_scrape.csv, Nixon,2121 N. Keeler ,,5344375,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'www.cps.edu',b'hermosa',b'2121 n. keeler',b'',b'herman escobar',b'chicago public schools',b'no',b'prekindergarten for all',b'nixon',b'60639',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'3-4 hours',b'',b'5344375',b'',b'',b'',b'paula cottone',b'hermosa',b'2051',b'',b'',b'yes',b'',b'',b'herman escobar',b'',b'no'
492,1.0,971,CPS_Early_Childhood_Portal_scrape.csv, Crown,2128 S. St Louis Ave ,,5341680,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'north lawndale',b'2128 s. st louis ave',b'',b'',b'',b'',b'prekindergarten for all',b'crown',b'60623',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5341680',b'',b'',b'',b'pfa-reg',b'',b'971',b'',b'',b'',b'',b'',b'',b'',b''
493,1.0,972,CPS_Early_Childhood_Portal_scrape.csv, Chappell,2135 W. Foster ,,5342390,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'lincoln square',b'2135 w. foster',b'',b'',b'',b'',b'prekindergarten for all',b'chappell',b'60625',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5342390',b'',b'',b'',b'pfa-reg',b'',b'972',b'',b'',b'',b'',b'',b'',b'',b''
494,1.0,973,CPS_Early_Childhood_Portal_scrape.csv, Mozart,2200 N. Hamlin ,,5344160,,Prekindergarten For All,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'logan square',b'2200 n. hamlin',b'',b'',b'',b'',b'prekindergarten for all',b'mozart',b'60647',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'5-6 hours',b'',b'5344160',b'',b'',b'',b'pfa-reg ts',b'',b'973',b'',b'',b'',b'',b'',b'',b'',b''
495,1.0,974,CPS_Early_Childhood_Portal_scrape.csv, Tilton,223 N. Keeler Av. ,,5346746,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'west garfield park',b'223 n. keeler av.',b'',b'',b'',b'',b'prekindergarten for all',b'tilton',b'60624',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5346746',b'',b'',b'',b'pfa-reg',b'',b'974',b'',b'',b'',b'',b'',b'',b'',b''
496,1.0,975,CPS_Early_Childhood_Portal_scrape.csv, Pulaski,2230 W. Mclean ,,5344391,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'logan square',b'2230 w. mclean',b'',b'',b'',b'',b'prekindergarten for all',b'pulaski',b'60647',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5344391',b'',b'',b'',b'pfa-reg',b'',b'975',b'',b'',b'',b'',b'',b'',b'',b''
497,1.0,976,CPS_Early_Childhood_Portal_scrape.csv, Kanoon,2233 S. Kedzie ,,5341736,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'south lawndale',b'2233 s. kedzie',b'',b'',b'',b'',b'prekindergarten for all',b'kanoon',b'60623',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5341736',b'',b'',b'',b'pfa-reg',b'',b'976',b'',b'',b'',b'',b'',b'',b'',b''
498,1.0,977,CPS_Early_Childhood_Portal_scrape.csv, Mitchell,2233 W. Ohio St. ,,5347655,,Prekindergarten For All,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'west town',b'2233 w. ohio st.',b'',b'',b'',b'',b'prekindergarten for all',b'mitchell',b'60612',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'5-6 hours',b'',b'5347655',b'',b'',b'',b'pfa-reg',b'',b'977',b'',b'',b'',b'',b'',b'',b'',b''
499,1.0,978,CPS_Early_Childhood_Portal_scrape.csv, Goethe,2236 N. Rockwell ,,5344135,,Prekindergarten For All,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'logan square',b'2236 n. rockwell',b'',b'',b'',b'',b'prekindergarten for all',b'goethe',b'60647',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'5-6 hours',b'',b'5344135',b'',b'',b'',b'pfa-reg',b'',b'978',b'',b'',b'',b'',b'',b'',b'',b''
500,1.0,979,CPS_Early_Childhood_Portal_scrape.csv, Marconi,230 N. Kolmar ,,5346210,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'west garfield park',b'230 n. kolmar',b'',b'',b'',b'',b'prekindergarten for all',b'marconi',b'60624',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5346210',b'',b'',b'',b'pfa-reg',b'',b'979',b'',b'',b'',b'',b'',b'',b'',b''
1065,,980,CPS_Early_Childhood_Portal_scrape.csv, De La Cruz,2317 W. 23rd Pl. ,,5354585,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,1.0,981,CPS_Early_Childhood_Portal_scrape.csv, Farragut,2345 S. Christiana ,,5341300,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'south lawndale',b'2345 s. christiana',b'',b'',b'',b'',b'prekindergarten for all',b'farragut',b'60623',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5341300',b'',b'',b'',b'pfa-reg',b'',b'981',b'',b'',b'',b'',b'',b'',b'',b''
502,1.0,982,CPS_Early_Childhood_Portal_scrape.csv, Spry,2400 S. Marshall Bl ,,5341700,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'south lawndale',b'2400 s. marshall bl',b'',b'',b'',b'',b'prekindergarten for all',b'spry',b'60623',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5341700',b'',b'',b'',b'pfa-reg',b'',b'982',b'',b'',b'',b'',b'',b'',b'',b''
503,1.0,983,CPS_Early_Childhood_Portal_scrape.csv, Ruiz,2410 S. Leavitt ,,5354825,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'lower west side',b'2410 s. leavitt',b'',b'',b'',b'',b'prekindergarten for all',b'ruiz',b'60608',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5354825',b'',b'',b'',b'pfa-reg',b'',b'983',b'',b'',b'',b'',b'',b'',b'',b''
504,1.0,984,CPS_Early_Childhood_Portal_scrape.csv, Parkman,245 W. 51St. St. ,,5351739,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'fuller park',b'245 w. 51st. st.',b'',b'',b'',b'',b'prekindergarten for all',b'parkman',b'60609',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5351739',b'',b'',b'',b'pfa-reg',b'',b'984',b'',b'',b'',b'',b'',b'',b'',b''
505,1.0,985,CPS_Early_Childhood_Portal_scrape.csv, Sherwood,245 W. 57Th St. ,,5350829,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'www.cps.edu',b'',b'245 w 57th st',b'',b'alice buzanis',b'chicago public schools',b'no',b'prekindergarten for all',"b'chicago public schools sherwood, jessie'",b'60621',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'3-4 hours',b'',b'5350829',b'',b'',b'',b'paula cottone',b'englewood',b'1577',b'',b'',b'yes',b'',b'',b'alice buzanis',b'',b'no'
506,1.0,986,CPS_Early_Childhood_Portal_scrape.csv, Haines,247 W. 23Rd Pl ,,5349200,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'armour square',b'247 w. 23rd pl',b'',b'',b'',b'',b'prekindergarten for all',b'haines',b'60616',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5349200',b'',b'',b'',b'pfa-reg',b'',b'986',b'',b'',b'',b'',b'',b'',b'',b''
507,1.0,987,CPS_Early_Childhood_Portal_scrape.csv, Corkery,2510 S. Kildare ,,5341650,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'www.cps.edu',b'south lawndale',b'2510 s. kildare',b'',b'bertha arredondo',b'chicago public schools',b'no',b'prekindergarten for all',b'corkery',b'60623',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'3-4 hours',b'',b'5341650',b'',b'',b'',b'paula cottone',b'south lawndale',b'1984',b'',b'',b'yes',b'',b'',b'bertha arredondo',b'',b'no'
508,1.0,988,CPS_Early_Childhood_Portal_scrape.csv, Carroll-Rosenwald Br,2541 W. 80th St ,,5359355,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'ashburn',b'2541 w. 80th st',b'',b'',b'',b'',b'prekindergarten for all',b'carroll-rosenwald br',b'60652',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5359355',b'',b'',b'',b'pfa-reg',b'',b'988',b'',b'',b'',b'',b'',b'',b'',b''
509,0.999995,989,CPS_Early_Childhood_Portal_scrape.csv, Barbara Vick Early Childhood & Fam Center,2554 W. 113Th St ,,5352671,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'morgan park',b'2554 w. 113th st',b'',b'',b'',b'',b'prekindergarten for all',b'barbara vick early childhood & fam center',b'60655',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5352671',b'',b'',b'',b'pfa-reg ts',b'',b'989',b'',b'',b'',b'',b'',b'',b'',b''
510,0.999684651693,990,CPS_Early_Childhood_Portal_scrape.csv, Little Village,2620 S. Lawndale ,,5341880,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'www.cps.edu',b'south lawndale',b'2620 s. lawndale',b'',b'elsa carmona',b'chicago public schools',b'no',b'prekindergarten for all',b'little village',b'60623',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'3-4 hours',b'',b'5341880',b'',b'',b'',b'paula cottone',b'south lawndale',b'2031',b'',b'',b'yes',b'',b'',b'elsa carmona',b'',b'no'
511,1.0,991,CPS_Early_Childhood_Portal_scrape.csv," Ward, J.",2701 S. Shields ,,5349050,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'armour square',b'2701 s. shields',b'',b'',b'',b'',b'prekindergarten for all',"b'ward, j.'",b'60616',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5349050',b'',b'',b'',b'pfa-reg',b'',b'991',b'',b'',b'',b'',b'',b'',b'',b''
512,1.0,992,CPS_Early_Childhood_Portal_scrape.csv, Budlong,2701 W. Foster ,,5342591,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'lincoln square',b'2701 w. foster',b'',b'',b'',b'',b'prekindergarten for all',b'budlong',b'60625',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5342591',b'',b'',b'',b'pfa-reg',b'',b'992',b'',b'',b'',b'',b'',b'',b'',b''
513,0.999999205271,993,CPS_Early_Childhood_Portal_scrape.csv, McCormick,2712 S. Sawyer ,,5357252,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'www.cps.edu',b'south lawndale',b'2712 s. sawyer',b'',b'ms. virginia s. rivera',b'chicago public schools',b'no',b'prekindergarten for all',b'mccormick',b'60623',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'3-4 hours',b'',b'5357252',b'',b'',b'',b'paula cottone',b'south lawndale',b'2038',b'',b'',b'yes',b'',b'',b'ms. cristina romo',b'',b'no'
357,1.0,994,CPS_Early_Childhood_Portal_scrape.csv, Lafayette,2714 W. Augusta Blvd. ,,5344326,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'www.cps.edu',b'west town',b'2714 w. augusta blvd.',b'',b'mrs. trisha shrode',b'chicago public schools',b'no',b'head start',b'lafayette',b'60622',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'5-6 hours',b'',b'5344326',b'',b'',b'',b'paula cottone',b'west town',b'662',b'',b'',b'yes',b'',b'',b'mrs. trisha shrode',b'',b'no'
514,1.0,995,CPS_Early_Childhood_Portal_scrape.csv, Brentano,2723 N. Fairfield ,,5344100,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'logan square',b'2723 n. fairfield',b'',b'',b'',b'',b'prekindergarten for all',b'brentano',b'60647',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5344100',b'',b'',b'',b'pfa-reg',b'',b'995',b'',b'',b'',b'',b'',b'',b'',b''
515,1.0,996,CPS_Early_Childhood_Portal_scrape.csv, Schubert,2727 N. Long ,,5343080,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'belmont cragin',b'2727 n. long',b'',b'',b'',b'',b'prekindergarten for all',b'schubert',b'60639',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5343080',b'',b'',b'',b'pfa-reg ts',b'',b'996',b'',b'',b'',b'',b'',b'',b'',b''
1066,,997,CPS_Early_Childhood_Portal_scrape.csv, McKinley Park,2744 W. Pershing Rd ,,5533661,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,1.0,998,CPS_Early_Childhood_Portal_scrape.csv, Whitney,2815 S. Komensky ,,5341560,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'south lawndale',b'2815 s. komensky',b'',b'',b'',b'',b'prekindergarten for all',b'whitney',b'60623',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5341560',b'',b'',b'',b'pfa-reg',b'',b'998',b'',b'',b'',b'',b'',b'',b'',b''
517,1.0,999,CPS_Early_Childhood_Portal_scrape.csv, Hammond,2819 W. 21st Place ,,5354580,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'south lawndale',b'2819 w. 21st place',b'',b'',b'',b'',b'prekindergarten for all',b'hammond',b'60623',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5354580',b'',b'',b'',b'pfa-reg',b'',b'999',b'',b'',b'',b'',b'',b'',b'',b''
1067,,1000,CPS_Early_Childhood_Portal_scrape.csv, Barry,2828 N. Kilbourn ,,5343455,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,,1001,CPS_Early_Childhood_Portal_scrape.csv, Locke,2828 N. Oak Park Ave ,,5343300,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,1.0,1002,CPS_Early_Childhood_Portal_scrape.csv, Calhoun North,2833 W. Adams Street ,,5346940,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'east garfield park',b'2833 w. adams street',b'',b'',b'',b'',b'prekindergarten for all',b'calhoun north',b'60612',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5346940',b'',b'',b'',b'pfa-reg',b'',b'1002',b'',b'',b'',b'',b'',b'',b'',b''
519,1.0,1003,CPS_Early_Childhood_Portal_scrape.csv, Agassiz,2851 N. Seminary ,,5345725,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'lake view',b'2851 n. seminary',b'',b'',b'',b'',b'prekindergarten for all',b'agassiz',b'60657',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5345725',b'',b'',b'',b'pfa-reg',b'',b'2294',b'',b'',b'',b'',b'',b'',b'',b''
520,1.0,1004,CPS_Early_Childhood_Portal_scrape.csv, Avondale,2945 N. Sawyer ,,5345244,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'avondale',b'2945 n. sawyer',b'',b'',b'',b'',b'prekindergarten for all',b'avondale',b'60618',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5345244',b'',b'',b'',b'pfa-reg ts',b'',b'1004',b'',b'',b'',b'',b'',b'',b'',b''
521,0.999975,1005,CPS_Early_Childhood_Portal_scrape.csv, Ortiz De Dominguez,3000 S. Lawndale Ave ,,5341600,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'south lawndale',b'3000 s. lawndale ave',b'',b'',b'',b'',b'prekindergarten for all',b'ortiz de dominguez',b'60623',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5341600',b'',b'',b'',b'pfa-reg',b'',b'1005',b'',b'',b'',b'',b'',b'',b'',b''
522,0.981411278248,1006,CPS_Early_Childhood_Portal_scrape.csv," Davis, N.",3014 W. 39th Pl ,,5354540,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'www.cps.edu',b'brighton park',b'3014 w. 39th place',b'',b'mr. santos gomez',b'chicago public schools',b'no',b'prekindergarten for all',b'davis',b'60632',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'3-4 hours',b'',b'5354540',b'',b'',b'',b'paula cottone',b'brighton park',b'1493',b'',b'',b'yes',b'',b'',b'mr. santos gomez',b'',b'no'
523,1.0,1007,CPS_Early_Childhood_Portal_scrape.csv, Falconer,3020 N. Lamon ,,5343560,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'belmont cragin',b'3020 n. lamon',b'',b'',b'',b'',b'prekindergarten for all',b'falconer',b'60641',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5343560',b'',b'',b'',b'pfa-reg ts',b'',b'1007',b'',b'',b'',b'',b'',b'',b'',b''
1069,,1008,CPS_Early_Childhood_Portal_scrape.csv, Miller,3030 W. Harrison St ,,5346594,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,1.0,1009,CPS_Early_Childhood_Portal_scrape.csv, Healy,3040 S. Parnell ,,5349170,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'bridgeport',b'3040 s. parnell',b'',b'',b'',b'',b'prekindergarten for all',b'healy',b'60616',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5349170',b'',b'',b'',b'pfa-reg',b'',b'1009',b'',b'',b'',b'',b'',b'',b'',b''
526,1.0,1010,CPS_Early_Childhood_Portal_scrape.csv, Pershing Magnet,3113 S. Rhodes ,,5349272,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'douglas',b'3113 s. rhodes',b'',b'',b'',b'',b'prekindergarten for all',b'pershing magnet',b'60616',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5349272',b'',b'',b'',b'pfa-reg cp',b'',b'1010',b'',b'',b'',b'',b'',b'',b'',b''
527,1.0,1011,CPS_Early_Childhood_Portal_scrape.csv, Darwin,3116 W. Belden ,,5344110,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'logan square',b'3116 w. belden',b'',b'',b'',b'',b'prekindergarten for all',b'darwin',b'60647',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5344110',b'',b'',b'',b'pfa-reg',b'',b'1011',b'',b'',b'',b'',b'',b'',b'',b''
528,1.0,1012,CPS_Early_Childhood_Portal_scrape.csv, Cleveland,3121 W. Byron ,,5345130,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'irving park',b'3121 w. byron',b'',b'',b'',b'',b'prekindergarten for all',b'cleveland',b'60618',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5345130',b'',b'',b'',b'pfa-reg',b'',b'1012',b'',b'',b'',b'',b'',b'',b'',b''
529,1.0,1013,CPS_Early_Childhood_Portal_scrape.csv, Jahn,3149 N. Wolcott ,,5345500,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'lake view',b'3149 n. wolcott',b'',b'',b'',b'',b'prekindergarten for all',b'jahn',b'60657',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5345500',b'',b'',b'',b'pfa-reg',b'',b'1013',b'',b'',b'',b'',b'',b'',b'',b''
367,1.0,1014,CPS_Early_Childhood_Portal_scrape.csv, Linne,3221 N. Sacramento ,,5345262,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'www.cps.edu',b'avondale',b'3221 n. sacramento',b'',b'mr. daniel w. rohan',b'chicago public schools',b'no',b'head start',b'linne',b'60618',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5345262',b'',b'',b'',b'paula cottone',b'avondale',b'2030',b'',b'',b'yes',b'',b'',b'ms. renee p. mackin',b'',b'no'
530,1.0,1015,CPS_Early_Childhood_Portal_scrape.csv, Hibbard,3244 W. Ainslie ,,5345191,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'albany park',b'3244 w. ainslie',b'',b'',b'',b'',b'prekindergarten for all',b'hibbard',b'60625',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5345191',b'',b'',b'',b'pfa-reg',b'',b'1015',b'',b'',b'',b'',b'',b'',b'',b''
531,1.0,1016,CPS_Early_Childhood_Portal_scrape.csv, Nettelhorst,3252 N. Broadway ,,5345810,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'lake view',b'3252 n. broadway',b'',b'',b'',b'',b'prekindergarten for all',b'nettelhorst',b'60657',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5345810',b'',b'',b'',b'pfa-reg',b'',b'2679',b'',b'',b'',b'',b'',b'',b'',b''
1070,,1017,CPS_Early_Childhood_Portal_scrape.csv, Lowell,3320 W. Hirsch ,,5344300,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,,1018,CPS_Early_Childhood_Portal_scrape.csv, Tarkington,3330 W. 71st St. ,,5354700,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,1.0,1019,CPS_Early_Childhood_Portal_scrape.csv, Chicago Academy,3400 N. Austin ,,5343885,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'dunning',b'3400 n. austin',b'',b'',b'',b'',b'prekindergarten for all',b'chicago academy',b'60634',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5343885',b'',b'',b'',b'pfa-reg',b'',b'1019',b'',b'',b'',b'',b'',b'',b'',b''
533,1.0,1020,CPS_Early_Childhood_Portal_scrape.csv," Everett , Edward",3419 S. Bell Av. ,,5354550,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'mckinley park',b'3419 s. bell av.',b'',b'',b'',b'',b'prekindergarten for all',"b'everett , edward'",b'60608',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5354550',b'',b'',b'',b'pfa-reg',b'',b'1020',b'',b'',b'',b'',b'',b'',b'',b''
534,1.0,1021,CPS_Early_Childhood_Portal_scrape.csv, Reinberg,3425 N. Major ,,5343465,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'portage park',b'3425 n. major',b'',b'',b'',b'',b'prekindergarten for all',b'reinberg',b'60634',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5343465',b'',b'',b'',b'pfa-reg',b'',b'1021',b'',b'',b'',b'',b'',b'',b'',b''
535,1.0,1022,CPS_Early_Childhood_Portal_scrape.csv," Hampton, Lionel",3434 W. 77th ,,5354030,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'ashburn',b'3434 w. 77th',b'',b'',b'',b'',b'prekindergarten for all',"b'hampton, lionel'",b'60652',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5354030',b'',b'',b'',b'pfa-reg',b'',b'1022',b'',b'',b'',b'',b'',b'',b'',b''
536,1.0,1023,CPS_Early_Childhood_Portal_scrape.csv, Dever,3436 N. Osceola ,,5343090,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'dunning',b'3436 n. osceola',b'',b'',b'',b'',b'prekindergarten for all',b'dever',b'60634',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5343090',b'',b'',b'',b'pfa-reg',b'',b'1023',b'',b'',b'',b'',b'',b'',b'',b''
537,1.0,1024,CPS_Early_Childhood_Portal_scrape.csv, Audubon,3500 N. Hoyne ,,5345470,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'north center',b'3500 n. hoyne',b'',b'',b'',b'',b'prekindergarten for all',b'audubon',b'60618',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5345470',b'',b'',b'',b'pfa-reg ts',b'',b'1322',b'',b'',b'',b'',b'',b'',b'',b''
